SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
385,394689,"Hot Springs, AR",Msa,0.9069740925115416,0.8165938864628821,0.877379259672286,0.8912825816933271,0.8769780375918483,0.9278688524590164,0.8923742563547864,0.8960573476702509,0.938301794514879,0.9167390017426185,0.8576329331046312,0.8108108108108109,0.8753126116470168,0.9050437133527615,0.8928571428571429,0.9461827284105131,0.9008420590057107,0.9095043201455207,0.8783817635270541,0.8676307007786429,0.9121245828698554,0.8974196633342484,0.8814589665653495,0.8948197572050782,0.9318307710469202,0.9031556039173014,0.8904109589041096,0.8932698657274929,0.9395973154362416,0.9080365817923844,0.9395119946736575,0.8780487804878049,0.9166666666666666,0.9065502001334222,0.9174311926605505,0.9018343175482143,0.8823529411764706,0.898867998734621,0.9012875536480687,0.9318023060441027,0.903010033444816,0.933955970647098,0.9393939393939394,0.9068885448916408,0.9557506376416158,0.8781454117143164,0.8917835671342685,0.8929379485740143,0.9335324869305451,0.9002667790683927,0.8765972782134916,0.9155019480371689,0.926367729319205,0.9259259259259259,0.9344552701505757,0.9350742811473352,0.9403138613936141,0.9221158571335146,0.8934953538241601,0.8956721470019342,0.881734485332333,0.8852728468113082,0.9205495818399044,0.9163824144871224,0.9079330972079872,0.9425435765009683,0.9310079507566043,0.9327108854203546,0.918798894880237,0.9127745354640482,0.9148084619782733,0.9340541548212704,0.9220085945405161,0.9095488125038158,0.9176470588235294,0.9571540880503144,0.9314285714285714,0.9364705882352942,0.9340659340659341,0.9373742713243176,0.9119496855345912,0.9482758620689655,0.9386733416770964,0.9073842302878599,0.9133689839572192,0.893804407523243,0.9305555555555556,0.9434447300771208,0.9404388714733543,0.9395973154362416,0.9485570890840652,0.9270609382856826,0.9440993788819876,0.938519464984776,0.9353573242848041,0.9545804464973057,0.9461866984771907,0.935251798561151,0.9481800586876443,0.9539682539682539,0.9428571428571428,0.9629800966415765,0.9549795361527967,0.9393906515595373,0.9434178882805849,0.9434508540018892,0.9483870967741935,0.9097404143843772,0.9438596491228071,0.9493401447424435
386,394655,"Greenwood, SC",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8998998998998999,0.9449694274596998,0.9404875696435799,0.9429957550030321,0.9572710992483089,0.9553709685203704,0.9577464788732394,0.9636563780891383,0.9252078483538411,0.9821428571428571,0.9740414384377233,0.9678712010132383,0.9425006270378731,0.9621802002224694,0.9557158237765195,0.9610299335997122,0.9688581314878892,0.9636767976278725,0.9550173010380623,0.9620481060060493,0.9490378230061371,0.9523809523809523,0.9523462414578587,0.9225160007080884
387,395140,"Sunbury, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.910841170323929,0.903448275862069,0.9047202797202798,0.8838709677419355,0.8962067528136723,0.9374421081882178,0.9596733027054619,0.9424203149001535,0.9020966228146923,0.9569377990430622,0.9182839632277835,0.9149389465800465,0.8635028503893214,0.8994708994708994,0.8487070114636097,0.8868484511222408,0.9426843904489148,0.9343434343434344,0.8951933124346918,0.9682879248187305,0.930680635537362,0.9070600842948507,0.9418837675350702,0.8967173738991193,0.9010044254855349,0.9009009009009009,0.9139784946236559
388,394469,"Clarksburg, WV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9363210362941738,0.9259553391701215,0.9403761504601841,0.9599843922690234,0.9156223893065998,0.9291338582677166,0.9378907878282617,0.925531914893617,0.958403914925654,0.91324200913242,0.9719662058371736,0.9470875944864384,0.9461077844311377,0.9253855773238849,0.94982789176211,0.875,0.9011289445516847,0.9421911421911422,0.8980900970685775,0.8947368421052632,0.939607190838718,0.963302752293578,0.9145547244241004,0.9415264320924699,0.9417304296645085,0.9237185785467521,0.9434560662530956,0.9658490566037736,0.9513274336283186,0.9350180505415162,0.9157368218545594,0.8991918103448275,0.939041655086159,1,0.9462670538036855,0.9459459459459459,0.9383033419023136,0.9397590361445783,0.9530388915131476,0.9492025518341308,0.9275015887267448,0.9127301841473179,0.9447236180904522,0.9594882729211087,0.8867005076142132
389,395190,"Victoria, TX",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9886529562982005,0.9781240620310155,1.0049854166666665,0.9457244637433317,0.9979469387755102,0.9818480254262314,0.9740175762439808,0.9739939529014601,0.9760656597608939,0.9628391401037806,0.9374078492044942,1.0120619674670799,0.9224280833687104,0.964390459196564,0.9755393019881087,0.9408547486033519,0.9738715708713452,0.982367758186398,0.989247311827957,0.9873754635214225,0.9467455621301775,0.9371144145928895,0.9714705069686094,0.9439266615737204,0.9145953488372093,0.9686576766471121,0.9649481605351171,0.9289580838323354,0.9908238906268103,0.9582562700858668,0.9606404269513009,0.9940222222222223,0.9218208520931546,0.9839371589366892,0.980391474554154,0.9546277638960368,1,0.9566750629722922,0.9912252221915737,0.9744257547246993,0.9818537549407115,0.9798438735177866,0.9855256332320161,0.9814432989690721,0.9518272775144813,0.9679672001718943,0.9994936325045483,0.9714285714285714,0.9639295695919509
390,394542,"Dubuque, IA",Msa,0.9205983889528193,0.9611989461116961,0.9425314465408805,0.9661119108645531,0.9673115410273516,0.9735525700854397,0.9542222620220292,0.9388646288209607,0.9450980392156862,0.9565701020457513,0.951188986232791,0.9377162629757786,0.9580288750044124,0.939622641509434,0.8775981524249422,0.9289839726436175,0.9468909993222561,0.9403134378126042,0.9493919204793803,0.9619238476953907,0.9345794392523364,0.9399785561115082,0.9501048769614184,0.9682433708978202,0.9124087591240876,0.9186839788732395,0.9139784946236559,0.9519450800915332,0.9636767976278725,0.9536679536679536,0.9505941213258287,0.9624739402362752,0.9487644634952224,0.9461538461538461,0.9360485887817077,0.9313176226471025,0.962620531826774,0.9434850863422292,0.9386733416770964,0.9480895475800541,0.9550691244239631,0.9487554525028634,0.9506790564689064,0.9578544061302682,0.96,0.9303972670820095,0.9461886057641671,0.944206008583691,0.9399477806788512,0.9451120493666775,0.9562638991845812,0.960555149744339,0.9559804357492219,0.9689922480620154,0.9506164476358216,0.958411278093894,0.9418509418509419,0.9492132255104062,0.9548387096774194,0.9543302821859936,0.9506337558372249,0.9309626242507654,0.9485223866655086,0.9642857142857143,0.9633893681697836,0.9574066292806698,0.9565217391304348,0.9629655364091162,0.956791810947087,0.9428571428571428,0.947075208913649,0.9558462167134907,0.9395470245471564,0.9566601760321354,0.9207365892714171,0.9606299212598425,0.9605816530349965,0.9744739565367369,0.96698113207547165,0.9838898640198334,0.9551782379118725,0.9592822636300897,0.953551912568306,0.9382819015846539,0.9489648851416834,0.9372797744890768,0.9655172413793104,0.983496126641967,0.965586488004877,0.9782608695652174,0.982532751091703,0.9638728974517061,0.9702970297029703,0.9675843227907954,0.96631322840322,0.95,0.9579318013343218,0.9476177941563569,0.9426702577914583,0.9711595055915244,0.9775280898876404,0.9615384615384616,0.9745356588101117,0.971288967761089,0.9621802002224694,0.95,0.9547412036408097,0.9433155080213904,0.9656372335798173,0.9462427201565364
391,395153,"The Villages, FL",Msa,,,,,,,,,,,,,,0.905021283463455,0.8951732983607721,0.87239538289457,0.9065726517250063,0.9171619003841481,0.8939292861907938,0.8797169811320755,0.9030219682809832,0.9122417848147522,0.9324324324324325,0.9004502251125562,0.9125901042760165,0.9260731319554849,0.932922932330827,0.9227715649336061,0.9493670886075949,0.9187423438138016,0.9470802682961637,0.9010664585771881,0.9247403613600796,0.9378985636807915,0.954974874312236,0.9538916142714838,0.9436978617999602,0.9542910992928526,0.9381443298969072,0.9509433962264151,0.9546328983628019,0.958374010039685,0.9426185344827587,0.9626918333383543,0.9565217391304348,0.9534667287110283,0.9605488850771869,0.9652509652509652,0.9626057586635817,0.9570247933884297,0.9444444444444444,0.9653776215298824,0.9425189379525194,0.9533464642953694,0.9592233009708738,0.9555305944630168,0.9565616464460396,0.9528585757271816,0.9592909749675889,0.9496959591996861,0.9387186629526463,0.9401111708804017,0.9441105585265586,0.9374624585221342,0.9536679536679536,0.9549311420230914,0.9433503664454364,0.9504320145520692,0.9551629607066707,0.9391292841074501,0.924679007595514,0.9426802560646901,0.9212283044058746,0.948509485094851,0.9374804626445764,0.9266409266409267,0.9484933747163812,0.9459560450366291,0.9374217772215269,0.9468435480349501,0.939420989409418,0.9551243177683445,0.9440715883668904,0.9459459459459459,0.9544626593806922,0.9418837675350702,0.9437427074373336,0.9492728736926824,0.948359888318593,0.9431826694104349,0.9564257762251018,0.96,0.9599730063442506,0.9510119321812265,0.9612993965791026,0.9607291666666666,0.9642612979440004,0.9540649779043111,0.9630329573797578,0.9623630300142926,0.9665075034106412,0.970873786407767,0.9603231341149556,0.9638064253761692,0.9686520376175548,0.9608585894806294,0.9635364807112221,0.9703156864344563,0.9529605181527161,0.9548363585215685
392,394311,"Albertville, AL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8227564102564102,0.8723752648815257,0.8571853038120347,0.8862144420131292,0.8602941176470589,0.8878446115288221,0.8941176470588236,0.9105545617173524,0.9,0.8634085213032582,0.9195907422247249,0.9110631335625262,0.9073359073359073,0.8888888888888888,0.9138187221396731,0.9089962380078365,0.9267132867132867,0.9318641481634867,0.9298622091709962,0.8947020268531554,0.9087660790852787,0.8727644740830555,0.9270156444069488,0.9417304296645085,0.9218462357009842,0.9069767441860465,0.9264160931709899,0.9236463331048663,0.9083269671504965,0.9414225941422594,0.9279038718291055,0.9298440979955457,0.912864439242392,0.8769231035707172,0.925,0.9045419553502695,0.9232096635030198,0.9285714285714286,0.9261576971214017,0.94,0.916767189384801,0.9006194894456059,0.912534732471159,0.9007845919525826,0.9084820183152404,0.9711015446948594,0.9182785385694747,0.9608355091383812,0.939859393514221,0.9194492970410111,0.9347826086956522,0.9266308048481547,0.9464575446187128,0.9154574753364332,0.9146594854690105,0.9294717887154862,0.9044158978862609,0.9545454545454546,0.9259272582224636,0.932630163465983,0.9394205443371378,0.9454949944382648,0.9302325581395349,0.9561655569654914,0.9434083471944924,0.9576837416481069,0.9516686031384032,0.9541284403669725,0.9583745670460169,0.9623817865470428,0.9263647533789714,0.9138381201044387,0.950180986854639,0.9494163424124513,0.9578270192994996,0.9328091493924232,0.9612768439937895,0.9255784865540964,0.9447068630175048,0.9568322981366459,0.948509485094851,0.9302325581395349
393,394821,"Manhattan, KS",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9782608695652174,0.9521056672185584,0.9766555502620295,0.9725490196078431,0.9631019387116948,0.9813084112149533,1,0.9561765001760475,0.9629629629629629,0.9848484848484849,0.9240371733977872,0.9743923611111112,0.96875,0.967741935483871,0.9863945578231292,0.9858467545143973,0.9741969457609269,0.9787955894826124,0.9764309764309764,0.9685527855005089,0.9748921145547274,0.9658220135400742,0.9557080606929442,0.9645714285714285,0.9382904392401952,0.9703296703296703,0.9645776566757494,0.9761648745519713,0.9791666666666666,0.9699505515405097,0.9803838086841519,0.9891304347826086,0.9517485613103143,0.9427312775330396,0.9569377990430622,0.9512195121951219,0.946863910823907,0.9697280656747049,0.96875,0.9777216816596291,0.9769794181968952,0.9666295884315907,0.9648772130211307,0.9629629629629629,0.9523582658408766,0.9375,0.943126607602172,0.9853249475890985,0.9617834394904459,0.9626888314782174,0.9866889210340862,0.9826923076923076,0.9688581314878892,0.9698492462311558,0.9622714134239692,0.9623551403569415,0.9637824675324675,0.9472527472527472,0.9713615023474178,0.9668203389830509,0.9586845466155811
394,394964,"Parkersburg, WV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8562091503267973,0.9090909090909091,0.9333333333333333,0.9297874257328833,0.944,0.9433329620892268,0.959971535314001,0.9507783614994584,0.9364908503767492,0.9336792685940203,0.9333653846153847,0.91324200913242,0.9228328695403585,0.9273241206030152,0.897998093422307,0.9166666666666666,0.9291195423274166,0.9237875288683602,0.9445877180216954,0.9523809523809523,0.9447165850244926,0.9144219850102202,0.9404388714733543,0.9304347826086956,0.9617885274766009,0.96,0.9417420814479638,0.9545147679324895,0.9354838709677419,0.950950950950951,0.9515483073466849,0.9606299212598425,0.9314285714285714,0.9279193337167078,0.9219512195121952,0.9396825396825397,0.91792656587473,0.9467455621301775
395,394911,"New Philadelphia, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9551519644180875,0.9372915740329035,0.9642582553381691,0.9731343283582089,0.972972972972973,0.9483333100327607,0.9631019387116948,0.9547160412425855,0.9599332220367279,0.9353902774955407,0.9392265193370166,0.9690431519699813,0.9391572112327209,0.960466023482729,0.9606959156785244,0.9736727338027988,0.9494473864709992,0.9541762209493838,0.9606404269513009,0.9673115410273516,0.9429669329558095,0.9448487640104406,0.9217912861577688,0.9459304398486623,0.9220872051465332,0.9486521181001284,0.9642131669029901,0.9697396219060612,0.9605668157268135,0.9226701339681738,0.9666388657214345,0.9418837675350702,0.9243363535209028,0.9399793032080027,0.9414904415326512,0.9243491276127243,0.9466253861964657,0.9639869043288468,0.9548102908046892,0.9811320754716981,0.976824854647524,0.9652509652509652,0.968241315107456,0.9591326105087573,0.9487947066504672,0.9340455689603206,0.9364399351216404,0.9343434343434344
396,394942,"Orangeburg, SC",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9456985967053081,0.9354152288934898,0.9158989103603323,0.9483793517406963,0.9534883720930233,0.9480232462961447,0.9122043695807565,0.9333333333333333,0.8695652173913043,0.9136420525657072,0.9191674097028343,0.9142857142857143,0.9118926758520667,0.9266221108326371,0.9622721492157694,0.9245283018867925,0.9538461538461539,0.9309132506194701,0.9517241379310345,0.896551724137931,0.9506790564689064,0.9270158917010006,0.8589756592292088,0.8915774778966962
397,394462,"Cheyenne, WY",Msa,,,,,,,,,,,,,,,1.0752059132285794,1.0416895934784363,0.9938422804957104,1.0008418367346938,1.0598045767958075,1.0445032165832737,1.0261639091958445,1.0606263498920085,1.0209904952476239,1.0535428571428571,1.0419666034155597,1.0757612145748987,1.0000059171597633,1.0537858508604208,1.0791462751495378,1.0509244208629962,1.05336,1.057890322580645,1.1038774193548386,1.021494731707317,1.0201529411764705,1.0550512279959716,0.9861028101470832,1.0360376692092823,1.0314652284096892,1.060354225735255,1.0822909250694623,1.0721287444231995,1.0495593387583182,1.0433692307692308,1.037366833890747,1.0840125786163521,1.0773676899224807,1.0540926024481108,1.0488526302943397,0.9969135802469136,1.0576194365046958,1.0218268156424581,1.0535630906058921,1.0639477303988996,1.0093768844221105,1.0114285714285713,1.0639939393939395,1.0500965517241378,1.013002001334223,1.0908268733850128,1,1.0088235294117647,1.0282625,1,1.08729792147806,1.0960671140939597,1.062472972972973,1.0381870882740447,1.0674964865298269,1.0607476569821932,1.0545170731707316,1.033753163584383,1.0606391304347826,1.0718636363636365,1.063281081081081,1.0634799090219864,1.046877659574468,1.089436877076412,1.083992095880012,1.0447828713299367,1.0396315804849547,1.0349703752302526,1.00164,1.0518444704962877,1.0149333121625914,1.0440120311981413,1.0408530805687204,1.0619555555555555,1.05332,1.03,1.0753947399614758,1.0925308436145382,1.039209125475285,1.069127288207748,1.0428470746181095,1.0052938062466914,1.0937865168539327,1.0595526780459095,1.0691603821015585,1.0997787234042553,1.0740553266627428,1.0932588219544845,1.0666454545454545,1.079952302568552,1.0410410410410411,1.0734205619412518,1.0046511627906978,1.0566834285898627,1.0951939984996248,1.0562522316466096
398,394907,"New Castle, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8844594594594595,0.9247449882789645,0.9388646288209607,0.9612020439077253,0.8794578815679733,0.9166666666666666,0.9303721488595438,0.9325620219746089,0.9225048491409475,0.9029759478189971,0.8702290076335878,0.8756475594493116,0.9154072887343646,0.8978260869565218,0.9181841497819954,0.9186684158410865,0.9177592371871275,0.8973280755067208,0.9086303881654598,0.8708333333333333,0.896358543417367,0.8823529411764706,0.8780487804878049,0.9119167264895909,0.8846153846153846,0.9473684210526315,0.9341117597998332,0.8607908095991561,0.8568915223336372,0.8880550343964978,0.9419251743250492,0.9142857142857143,0.9083910700538876,0.9298998569384835,0.8777365950086484,0.9300699300699301,0.9229058561897702,0.9466221851542952,0.9118541033434651,0.9154577288644322,0.8760951188986232,0.9213724088634739,0.9032258064516129,0.8600325443161756,0.8617234468937875,0.9141630901287554,0.9502190133752462,0.9442724458204335,0.9518063241310886,0.9410461183091681,0.899749373433584,0.9145482115374675,0.9427950168394206,0.9130434782608695,0.9422549019607843,0.9169324577861163,0.9085940759282436,0.9566184649610678,0.9099181073703366,0.8886107634543179,0.930678531701891,0.8964986533282031,0.9501241254795757,0.9230473258945748,0.9423603132217504,0.9111759799833195,0.9299760562458211,0.8838171107243272,0.9090909090909091,0.9259900513919807,0.9268474780359199,0.9078771695594126,0.9222551770207081,0.9376214979988565,0.9285852432066531,0.9111229894552699,0.9304347826086956,0.9385627749898999,0.9386733416770964,0.8822798731966099,0.8953923382488981
399,394410,"Brainerd, MN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8720514653323803,0.9461732548359967,0.8916920400173989,0.9508771929824561,0.9698996655518395,0.9238571403132714,0.9248554913294798,0.9298998569384835,0.8419277409676209,0.8653326122228231,0.9430331023864511,0.8945454545454545,0.9267586292990451,0.9056122448979592,0.9554140127388535,0.9553476664395664,0.9354988481725128,0.9681659047957031,0.952,0.9252728173983691,0.9133154808891395,0.9228208695136207,0.8863545418167267,0.9225413402959095,0.9328631402007824,0.9336037568758259,0.9771954390878176,0.9467843280221312,0.9591326105087573,0.9683666881859264,0.948617834050939,0.9683666881859264,0.945479641131815,0.9054642563913049,0.9583159649854106,0.9302325581395349,0.9416976278936839,0.9654576856649395,0.9704918032786886,0.9484848341657728,0.9289802262503989,0.9537271961609001,0.9500531297303637,0.9557581147176523,0.9268035808320169,0.9319371727748691,0.9517577628539747,0.922115013627631,0.9569512474006945,0.962278675904542,0.9578544061302682,0.9582373092494549,0.9642207398423287,0.95662100456621,0.9684369050724747,0.9424622137604428,0.9567084317947192,0.935727985323549,0.911689054015433,0.9135069481656128,0.9641809532577268,0.9606290099068748,0.9622507122507122,0.9765625,0.968421052631579,0.959983993597439,0.9497180793015642,0.9566343696528172,0.9546951053632775,0.9160555514124012,0.9400023275995112,0.9452370022322194,0.9577853081385331,0.9682804674457429,0.9683245345929424,0.9687750200160128,0.977441598649029,0.9653267854977567,0.9467667023937121,0.9649664626971052,0.9469823274424808,0.9179589794897449,0.949685534591195,0.9595753368721928
400,394733,"Kalispell, MT",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9864055013269349,0.958041958041958,0.9679036144578314,0.9790076335877863,0.9404761904761905,0.9443094339622642,0.9729381443298969,0.9684857142857143,1.0418611111111111,1,1,0.9774094117647059,0.9789397590361446,0.97797,0.9697698849424712,0.9299558698033208,0.9521367521367521,0.9483870967741935,0.9401352083562398,0.9123741935483871,0.94709541511772
401,395086,"Sevierville, TN",Msa,,,,0.8262666187567373,0.8667416014144986,0.8973927080043513,0.8948040308861338,0.8498705780845557,0.8506703652334721,0.8669732942090445,0.8640674394099052,0.8511549547355174,0.8536026001903566,0.8788534342888048,0.8577555396711937,0.8363636363636363,0.868242631412143,0.8803429628732227,0.8772149075066988,0.8735213830755232,0.8259587020648967,0.8747338848438305,0.8635097493036211,0.8698070759368837,0.9038089089735313,0.8530928852746601,0.8529250152848398,0.8693467336683417,0.9204551930385662,0.9004187994416007,0.8786639701371487,0.873548556932944,0.8726420588639947,0.880598185961559,0.9171762090050027,0.878463216305033,0.9007506255212677,0.8639099721416794,0.8967741265876996,0.9411337866138499,0.9181750557897348,0.9104058473934027,0.9092433705420142,0.938894624106182,0.9171762090050027,0.9051483736890436,0.9115839429972459,0.8947368421052632,0.9125482572233142,0.8880429612136929,0.9141274238227147,0.9003601440576231,0.9220642443391258,0.9364386241648076,0.9071233067499894,0.9131403118040089,0.906816760475297,0.916972324108036,0.8950784207679827,0.9118409021639744,0.9157894736842105,0.9198614929842905,0.9084813874788493,0.9212621493843118,0.9531332280147446,0.9273238147140976,0.9418837675350702,0.9194854692710814,0.9283856999305922,0.924134559484171,0.933955970647098,0.9095802658063805,0.9353136115873788,0.9111111111111111,0.9285511720983419,0.9312238102788285,0.9459459459459459,0.9591836734693877,0.942082247734725,0.9467667023937121,0.9472981987991995,0.9438257686288034,0.9403598971722366,0.9274202085428466,0.9459517102668837,0.9437855260233082,0.9569377990430622,0.955759202561199,0.9558139518021798,0.9553839742164925,0.9661286656058196,0.953125,0.9545008903209395,0.9571923037768503,0.9538043478260869,0.9458834229462589,0.9534229446702095,0.9535020600353149,0.9574759945130316,0.9679791857498005,0.962278675904542,0.9596473380807053,0.9715797527957621,0.965892030628475,0.9719358366751731,0.9609539206464148,0.9698640328373525,0.9549898363149728,0.9711595055915244,0.9670964873277011
402,394325,"Ames, IA",Msa,,,,,,,,,,,,,,0.9230773023801657,0.9477101185301706,0.9743589743589743,0.9507950180190883,0.9651162790697675,0.954239256678281,0.9417304296645085,0.9454545454545454,0.9296482412060302,0.9305339554173147,0.9343323049801675,0.9840571742715778,0.9092505299123668,0.9515957446808511,0.9639425088649303,0.9608089935966004,0.966183574879227,0.9655963940605539,0.9578670597205439,0.9616634178037686,0.9520497498610339,0.9493749453623568,0.9206896551724137,0.9415584415584416,0.9679529103989536,0.9636767976278725,0.967391304347826,0.9721518987341772,0.9739051508963013,0.9809523809523809,0.9698484848484848,0.9651376146788991,0.9618028595776915,0.958017135862913,0.9597608274078863,0.9533333333333334,0.9579789894947474,0.9568390325271059,0.9696969696969697,0.9572948328267478,0.9705498100696046,0.9752743999752886,0.9641025641025641,0.9621320754716981,0.9636363636363636,0.9710776787162297,0.9431818181818182,0.9653407769248662,0.9652996845425867,0.9665924276169265,0.9655172413793104,0.9880779254976944,0.9838640542635253,0.9684066616952522,0.9817518248175182,0.9683336942159897,0.9624355894972388,0.9485780552785613,0.948,0.949748743718593,0.9526813880126183,0.9791259641194658,0.974063240521327,1,0.9904761904761905,0.9805194805194806,0.9791694193963357,0.9629858174681853,0.9708571428571429,0.9685583440929633,0.9534883720930233,0.9696969696969697,0.9652413103275819,0.9767004000941398,0.9817112464119346,0.9890799701625165,0.9803921568627451,0.9833333333333333,0.9789473684210527,0.9645724755270886,0.9767441860465116,0.9773574089997134,0.9644246803779878,0.9396617594406184,0.975609756097561,0.9747853239656519,0.9732620320855615,0.9883898293060147,0.9830581515144378,0.9768831168831169,0.9693558474046279,0.9395867569482151,0.9495816089510662,0.9476177941563569,0.9529346622369879,0.9537181234183376,0.954449710373881
403,394407,"Bozeman, MT",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9351982539105129,0.9395401546736668,0.9343832834012359,0.9316374631725849,1.0210754481033764,1,1,0.9805537599655246,0.9387021673269634,0.9347826086956522,0.9727056417815014,1.0398149074537268,0.9984740590030519,0.973309783532543,0.9544248275862068,0.9808488780751554,0.9745879191688527,0.9824780976220275,0.9774436090225563,0.9676190476190476,0.9617805224761291,0.9584762371386575,0.9704404805242082,0.970970970970971,0.9577836688548287,0.981863664790494,0.9976917158245704,0.9926183022548887,0.980320794611941,0.9828686720469553,0.9835672830341476,0.9859154929577465,0.9598393574297188,0.9859959988568162,0.9673076923076923,0.9636363636363636,0.9522280076733352,0.9861932938856016,0.9916666666666667,0.9869888475836431,0.984375,0.9957941176470588,0.9918703160638644,0.9786324786324786,0.9744360902255639,0.9704620960434913,0.9731531531531532,0.96,0.9832912609688664,0.9898171567477192,0.9944920610537265,1,0.9824956239059764,0.9887994511923424,0.9902876001885903,0.9754800046545906,0.9627289251663351,0.970873786407767,0.9687836383207751,0.9649122807017544,0.9529411764705882
404,394882,"Moses Lake, WA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9420289855072463,0.9473684210526315,0.9377344336084021,0.9455454545454546,0.9731481481481481,0.9595072818837621,0.9176470588235294,0.9663355481727575,0.9714122355631789,0.9766555502620295,0.9470899470899471,0.9314500635149517,0.9400842565142769,0.9589552238805971,0.8782051282051282,0.9117647058823529,0.9553571428571429,0.948827425707125,0.9634850166481688,0.952,0.9197651663405088,0.9177215189873418,0.9292359162529679,0.9123695255332096,0.92,0.8840354635302536,0.948743169398907,0.9242761692650334,0.9593023255813954,0.9545454545454546,0.9627773801002147,0.962171052631579,0.9774049458763351,0.9440298507462687,0.9632135306553911,0.9628412935714847,0.969737424746328,0.94972067039106145,0.9297179367305595,0.982078853046595,0.9774152584908817,0.9885640025990903,0.9782436142349825,0.9764177144877039,0.9646364338519254,0.9611650485436893,0.9703867259798032,0.9780133333333333,0.9654771422694337,0.975,0.9375,0.9660194174757282,0.9611561200592649,0.9782928407553385,0.9932851612572424,0.9790794979079498,0.9696454132755307,0.9669575505890166,0.9676016525331593,0.9742713820646605,0.9677935725415743,0.9610060561117291,0.9770453834115806,0.9852216748768473,0.982532751091703,0.9913908102766799,0.9899151701523592,0.9764317945157931,0.9848387096774194,0.9782608695652174,0.9779676077386001,0.9791666666666666,0.9676604345629105,0.9636519457434878,0.9754323456822828
405,394704,"Indiana, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9152542372881356,0.9273804300131636,0.9181969949916527,0.9392889635383862,0.9122907248571817,0.9065332916536417,0.9530930029804748,0.8943840579710145,0.9067203131796433,0.9103602857306714,0.9306204136090727,0.8843967150979154
