RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
437,Clare County,Michigan,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77700,74100,65500,67300,57300,53100,54500,58800,63200,54500,64700,60300,66100,52800,65e3,61800,66200,53500,50300,53400,55200,58100,52400,57100,61100,63200,63700,59800,62900,71800,77200,72300,58100,54600,55400,58300,61100,6e4,59200,54200,57300,64400,69100,71700,64e3,72500,81200,84500,75900,64500,72500,74600,78700,66400,65800,77300
2066,Wakulla County,Florida,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131300,117900,108200,104500,122200,125600,117400,102700,105e3,120600,125200,116700,116500,112800,125300,123400,130300,118e3,126600,126300,129100,109100,100100,128900,133300,119100,94400,100700,123500,123300,109800,100400,99e3,111300,12e4,116300,117800,12e4,119400,119700,114400,129400,125700,123600,124500,135100,140300,147400,147500,148100,139500,132700,131200,120500,132400,138e3,142e3,142e3,138100,160800,159200,164300,134100,136900,131600,149800,143600,156700,151700,156300,156400,157400,156300,142900,142e3,136200,149100,140700,148900,158800,172300,191200,176700,186800,177e3,
1757,Hancock County,West Virginia,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76600,83300,76200,76600,78600,87e3,9e4,85600,78400,78900,83100,75600,75800,71700,73400,75600,77600,75500,71100,76100,82300,81400,85e3,86900,84e3,77e3,82900,94800,90800,79700,81700,91900,98500,90900,72700,72500,76500,86300,86300,81700,79200,85300,82100,88400,82600,88800,81500,69e3,73200,86500,85300,79700,80200,93500,95300,82400,78600,79400,83400,91200,87200,90800,81600,78800,79800,86300,85e3,82300,82800,89600,93500,89100,93700,89e3,83900,77e3,75100,
2415,Marshall County,Tennessee,861,90800,98100,94900,87400,79800,78500,85100,82900,80900,80800,85600,85700,76600,71300,69500,72400,75900,75100,71800,70400,79800,84e3,90200,87e3,88e3,84400,85200,83700,86e3,82800,81e3,82800,80300,76400,68300,69900,64400,68500,69800,79500,69300,72200,66200,69800,67200,81900,78500,79900,7e4,81300,76e3,76900,69600,75900,75800,84100,78600,92200,87200,91900,81500,84800,86200,83500,82800,86400,89800,87700,85200,84300,92400,96800,102100,102700,99500,101600,96800,96900,89600,89500,94100,95800,100100,108100,102500,102e3,92700,99900,104e3,104100,111e3,110700,112800,113e3,104500,99300,96900,99500,105400,109200,109700,115100,115800,122500,119800,122900,132400,137900,133300,124e3,122600,128800,137900,133200,133700,135800,138900,140200,128500,124500,125900,134100,142600,147700,151900,159e3,150600,146900,138500,144900,151800,159e3,169300,169300,167900,
412,Bryan County,Georgia,862,,,,,,,,200600,202700,203400,198500,222500,218500,233900,215800,216900,212100,207e3,201600,192500,186300,194e3,204300,213700,210800,201e3,182500,164800,162500,176800,193300,191300,169900,167900,168200,188900,187900,180900,173800,163100,161600,151100,171600,184e3,181e3,177800,158400,170400,162400,175800,177700,183900,187100,187200,174100,186200,188600,202100,183e3,171900,161200,175100,185900,193200,187200,191700,189600,196400,188900,188500,188500,196300,185800,176600,176700,192e3,190200,186300,173500,179800,179900,193800,197e3,204e3,212500,211300,206600,198500,198e3,202600,201800,202200,204800,210800,209100,206600,209500,218500,221300,216300,215200,205500,213500,209300,224700,226600,225300,224900,213800,211100,207700,213100,223900,224900,225300,224200,226200,220800,225400,222300,227700,226900,229600,226500,222600,232100,249400,250800,240800,229800,234400,231300,225300,22e4,227700,
1892,Lumpkin County,Georgia,863,,,,,,,,,,,164400,134300,120700,118300,130300,133300,140400,166100,168300,164700,140400,142900,145900,157500,155500,150600,159300,144e3,136200,118800,128200,131100,120900,119e3,134e3,140500,149100,142100,139900,138300,142300,150700,131800,128800,120500,141700,141700,153500,142e3,125400,119400,122e3,131300,131700,130400,132800,132200,139e3,136700,138300,134200,126400,122400,127800,140700,152e3,144200,139100,127400,132600,145700,154400,150400,143400,145200,150500,147e3,141700,141e3,141300,148500,154300,159400,158300,159400,159800,158800,155800,153600,158500,157200,157500,154800,154e3,153900,150700,152400,151500,160800,159700,158500,153300,161700,171300,173400,172700,161200,159900,158800,160800,164800,165900,178500,171700,178e3,177900,184e3,176e3,175800,178600,187e3,191700,188100,187e3,201800,2e5,198e3,178100,179700,189400,208800,235400,231500,208600,193200,
2755,Jefferson County,Washington,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231e3,229700,221600,232300,235800,240500,239300,242800,256500,274100,277100,271900,255300,255400,261700,259700,279500,289200,275800,272e3,266800,285100,266100,269500,273200,285300,284400,281300,267500,244700,246800,245900,254300,255600,264600,295300,285e3,289300,263100,275900,272800,274600,276600,285400,288200,291200,305200,313100,316200,311700,309400,320200,320600,341800,320600,324100,309200,313700,310900,316700,335400,331500,339900,328900,340900,345800,355600,336800,354700,361100,391600,376300,373400,362400,361e3,361700,350400,391700,385100,402600,369900,391300,414600
1459,Vernon County,Wisconsin,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94400,98e3,104600,107700,112500,98300,102200,95900,89300,97400,104800,110500,98100,93600,97600,102100,106200,110400,107500,117900,136700,140600,130800,110500,105500,108900,112600,113400,106200,118800,115500,135400,119400,118800,106400,118200,13e4,134200,117300,112700,114300,114100,97600,95500,101300,115800,115900,119500,125500,123500,127400,124100,124300,131900,138e3,135800,136500,132e3,134200,123100,126700,127600,141800,147400,151900,154100,144500,159e3,154100,174e3,164100
282,Pine County,Minnesota,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155900,150400,144700,146700,138e3,147e3,142200,127500,126200,126200,140800,149600,149900,162100,155900,141800,132800,133800,150100,146600,152100,142100,167500,154900,175300,160500,170600,153800,164300,165300,184e3,159e3,165600,162100
1971,Pickens County,Georgia,867,,,,,,,,,,,,,170600,146200,155700,151700,163900,164900,169300,164400,165500,172900,182300,171900,166e3,156800,173700,156900,150200,129300,126e3,122100,151200,146400,160200,131700,134800,120200,116700,114300,110900,107500,107100,110900,121900,130800,136e3,127900,124800,107300,108100,99500,11e4,109100,115900,116e3,115300,117500,120700,128200,127e3,124e3,124700,132500,139600,145100,149300,142500,136600,128600,133900,125e3,130200,132300,143400,137800,134200,135600,139500,144800,153300,152300,152700,135100,137100,138500,146700,149e3,149500,149400,143800,145400,152600,161300,161300,163900,191200,192400,186500,153500,154700,158200,164700,162500,163e3,160400,165700,165700,171100,182300,194300,198700,192800,186500,186300,192e3,187e3,195800,198300,206200,202400,196600,198800,192900,192800,188800,183300,190600,204600,221700,218600,206500,205400,200400,204400,
1777,Hocking County,Ohio,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121400,113700,118400,114e3,119400,116300,134e3,142500,134e3,110300,93300,105600,110500,112700,113400,116e3,121200,127100,125400,158e3,155100,155500,127900,145500,164800,159200,134100,
1702,Fayette County,Ohio,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91600,98100,91600,84900,79900,93400,106900,98e3,95e3,92600,89600,79900,79200,84e3,96e3,97600,99300,88600,94500,88700,93500,99800,113300,117600,111900,107900,100300,98e3,109e3,112600,121900,115300,121700,108e3,111100,109600,117100,105900,108400,117900,125700,125400,12e4,117100,114600,100600,95900,88600,103e3,107300,112600,96700,98500,107700,122400,122500
1884,Lincoln County,Wisconsin,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,101300,101200,87500,89600,88900,114300,111700,109100,100200,98400,107200,11e4,109200,115600,120300,121100,110900,98900,93700,90800,104400,114800,112100,101e3,116900,120100,114700,97800,102600,105800,106200,101e3,115200,115600,121300,118600,124e3,127e3,120900,114200,127400,135300,136800,117100,119100
2678,Del Norte County,California,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139800,161800,169800,178700,196800,21e4,209700,195e3,187800,185300,187100,185500,190700,192e3,200500,192500,195200,183900,198200,194e3,236400,228100,207100,187600,178900,197800,182300,191700,199200,200400,202500,208700,210700,201700,197e3,212200,206700,236300,219600,250500,225500,229500,222300,224300,234700,218e3,215600,210800,226200,252400
635,Meade County,Kentucky,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135700,134300,143400,147500,154200,145600,145100,145900,147300,147500,137e3,138100,142200,163200,168900,158200,143200,139900,145700,145500,144700,140600,139600,150100,155800,152800,145e3,147700,154900,160700,159300,154900,151200,155e3,161600,163800,155800,168500,165800,176700,157900,162300,155e3,150600,147100,146800,143800,145100,147700,163200,156200,160600,158e3,167900,160200
111,Cass County,Minnesota,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171700,169600,176800,162900,151200,141300,135100,13e4,131e3,115100,117600,124300,135700,143500,134200,145800,149e3,158800,158900,157300,152300,156700,161300,166100,151500,145100,146100,165600,178500,176100,166500,162800,168200,172100,175800,168800,181e3,184e3,190900,189800,172900,189200,172400,174600,179600,177900,170900,154800,163e3,188500,176e3,174200
2178,Caroline County,Virginia,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137200,138600,131800,127300,125e3,123400,125200,132100,127900,132100,121300,130100,124800,129600,126900,126700,132400,135200,149600,146e3,143800,133700,144100,133900,135200,130400,145700,148800,148200,148300,147400,150400,148600,150500,147600,148800,147300,149300,154100,156e3,157600,155500,158900,162e3,171600,165200,163400,148300,155900,162700,171200,172800,164800,178e3,176400,179600,170200,167900,168800,170700,178300,179200,178900,175300,178200,180300,180100,177700,178800,185500,193900,194200,199600,200200,197700,190900,191e3,207100,212e3,201800,190900,192700,206800,206200,
1600,Carroll County,Tennessee,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51e3,53800,60500,61900,55900,53e3,51300,60700,56200,56600,55e3,55600,56e3,58e3,56100,52600,55100,53900,59900,51e3,57e3,55900,59e3,60300,59900,67200,61900,64900,59300,58600,57100,60500,60200,59e3,63900,67900,69700,61200,62800,66300,69e3,73900,69200,71500,63900,64300,63500,67e3,69100,71200,74400,72200,69e3,71e3,74800,68200,70400,72400,75900,65400,
2148,Bradford County,Florida,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103500,95e3,106100,103500,101e3,100200,76300,77e3,77900,100100,95600,90100,87600,93200,98600,101300,97e3,104600,97900,117100,121e3,125800,108900,106100,112300,120300,138900,140200,148400,136100,122800,133500,134300,142200,128100,140200,142500,142700,156600,
81,Lee County,Georgia,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147900,139300,139200,140300,135400,135200,130700,146600,152100,152200,142500,142300,153500,153300,145800,137300,133800,138300,139100,142100,133800,129900,135200,136300,145e3,142700,149300,143600,136700,134700,134800,143700,149900,15e4,142800,135400,131900,131300,131900,141100,146900,148200,143700,133900,133200,138500,142300,143900,136e3,146800,150900,154200,146700,142600,140300,134900,139900,143200,156100,153400,151600,140300,137e3,137600,149500,148800,154900,151400,150200,152900,150300,156400,156100,169200,159e3,152200,149400,162800,160900,160400,165500,164300,155900,154900,
1039,Gilmer County,Georgia,878,173500,170600,160300,153600,161200,164600,158e3,146900,141700,135500,132200,145500,154200,157800,140800,136600,141200,149300,154400,147500,149500,143e3,142100,146400,145e3,139900,138500,131500,128900,116400,123600,132500,133700,133800,134500,133500,132400,126300,127500,128500,132900,127100,122700,115600,116500,112800,104100,102400,104700,116900,123100,127e3,125e3,123200,123e3,120400,121e3,117800,123e3,121800,120200,126500,126200,131600,123900,130700,129200,127600,119300,123600,138600,155500,152400,139e3,126900,131600,132200,129800,132e3,132200,138100,134900,137900,138300,141600,144100,144400,144500,146900,149800,154900,154800,155700,153900,152900,152500,155500,158300,160600,159200,163400,165900,164900,169e3,166100,174800,171800,187400,182800,186400,168700,172700,163400,168100,156e3,166200,171e3,179200,181600,184400,197e3,198300,201e3,196400,192500,194500,187700,188900,193600,201400,194500,191500,200900,214e3,208100,
1173,Marion County,Tennessee,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90300,90100,90700,100700,100600,111300,119100,120300,105800,90800,89200,94500,83300,90600,86700,93600,89500,93600,101e3,12e4,113300,101500,83600,94700,107e3,101400,109300,104800,121400,112800,113200,106100,109700,120900,125200,122500,119200,126200,135800,118700,108500,90300,110900,109500,113e3,101600,114e3,123300,126600,119e3,114700,111400,114400,118300,126e3,139200
1230,Morgan County,Colorado,880,126100,116700,111300,119100,128100,124500,121900,108400,117900,106500,109500,102200,119900,119700,101800,94300,84400,99300,98500,109500,105600,109100,113300,120900,121900,112200,106800,105e3,98800,98400,95e3,107900,101500,109800,109400,111500,110800,101800,11e4,96900,101e3,102500,113200,111400,101100,92500,88200,93900,100200,109800,115100,117400,118400,120800,108400,105800,102200,118800,122800,123600,115500,116100,119800,125900,127800,118100,120500,123900,140200,142300,144700,142700,146e3,139200,127100,120500,128100,142300,133e3,132800,141100,154300,148400,140800,144300,146500,142200,141900,145900,151500,154300,151900,148200,149700,153800,158e3,154900,156200,151600,157200,149700,152500,141100,147e3,148600,156700,158100,159700,158800,184600,189800,191300,167500,163800,168400,168100,169100,164e3,163800,170800,199700,211200,216900,197300,194500,199e3,203400,203200,205600,215800,247900,259800,251300,230200,213900,213200
524,Glenn County,California,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152500,160200,156700,147e3,151400,132400,141800,133400,176e3,164900,175900,166800,210400,214100,217700,193400,198300,188e3,172400,150100,156600,173300,192900,183100,174900,180600,195200,203900,196300,198e3,190600,197400,190200,196400,201400,204200,197900,187200,192200,194900,203900,215800,235700,234100,222900,217400,210500,218e3,214800,226300,223900,223900,221400,220300,,,,,,,
1403,Summit County,Colorado,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382900,396800,394900,392400,392100,395500,390600,375900,361600,343300,353900,358300,375e3,391100,402200,408300,396300,398600,394800,397500,395600,400700,396800,404300,41e4,405200,397600,404800,404700,401400,407300,431400,443600,437e3,429800,417e3,427100,449900,467600,472600,455800,463100,470600,486400,492900,507800,515800,526900,517200,511800,502700,528100,553400,579500,555300,543400,533600,539e3,573900,584700,622600,614e3,599100,612100
2954,Lauderdale County,Tennessee,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49700,54800,48800,54800,54300,57200,56200,51200,55400,54400,58e3,57500,65600,63300,68e3,57e3,61100,56300,64500,63700,66900,66500,64600,62900,71300,76300,74400,67400,68400,69200,56100,58900,61300,75700,59600,60200,56100,65900,61800,60600,60900,68e3,70500,69200,,,,,
149,Door County,Wisconsin,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187800,188500,192300,196700,206e3,197400,195400,177700,168300,158300,163400,170600,192700,182900,192900,183400,210900,218400,228e3,215e3,202400,186400,174800,171400,167800,175100,191300,208200,218800,209700,206200,184100,196900
2389,Le Sueur County,Minnesota,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132e3,140700,142400,145800,158700,158400,158400,139100,147e3,146500,152300,146900,158900,159e3,166700,157700,158e3,161200,152800,160800,158700,173900,175600,167700,156e3,150100,157600,164800,162700,160200,166500,167200,184e3,179400,184500,191e3,193600,202400,,,,,,,
671,Peach County,Georgia,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93300,110300,113100,120100,118700,122e3,124300,114200,121800,113400,125500,115e3,121200,115400,120300,113100,119400,120100,116700,114300,124400,136300,130200,99e3,95e3,96900,117700,120300,126900,125700,128800,126800,124100,117e3,102200,107400,115700,133900,129900,119600,114500,114800,119600,125e3,123700,127300,125100,124900,115800,116700,120800,132200,131100,109900,104900,104e3,121900,127100,127900,133200,128500,126600,120100,123400,117e3,113700,118600,127e3,139400,145500,145e3,141700,130100,147900,151800,148800,111100,109500,
1246,Morton County,North Dakota,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177400,185700,179100,186e3,184400,192300,191200,199600,196e3,182800,182900,186900,193700,187700,195300,213800,225100,229700,221500,201300,204900,198300,213800,208900,218800,222800,224900,217200,212600,209200,198600,196e3,201400,218e3,218400,208900,206100,207300,229700,225700,218e3,194900,208200,215600,211800,205500,213900,222900,217500,211900,212e3,206100,214e3,211300,216900,207600,209400,218500,220900,222500,221700,223100,223800,226400,223100,216400,222400,218e3,227800,212e3,,
2191,Cherokee County,North Carolina,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134600,131500,124700,135700,140100,143700,136e3,136e3,136e3,142500,139900,136800,13e4,134100,142100,150200,147100,141600,136300,136300,136200,139e3,143300,144300,143900,148900,154600,152800,146700,149300,154500,154800,149300,142900,146300,149800,143e3,141400,135400,153800,167900,175200,171500,157600
93,Ashe County,North Carolina,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175400,200400,197300,181200,185e3,199300,196100,165900,156200,171700,181e3,188e3,173600,181300,186500,196e3,185300,195200,188100,215600,188500,197500,182900,201100,198200,195100
806,White County,Georgia,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127900,132500,139500,144900,143600,144700,142300,141300,139800,135700,133200,133400,125900,130700,133100,142e3,130900,133100,136600,147500,143e3,146100,144700,152e3,149800,147500,142100,145200,148300,159700,147700,139200,140800,150900,162700,158100,164700,164600,160100,158200,167700,167200,168900,165700,171600,173100,178300,181100,174400,168e3,176900,187500,184400,186400,187600,187500,186500,191700,202900,189e3
378,Baker County,Florida,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122400,129100,138400,149900,161300,162800,159600,152200,156e3,167700,186100,178300,160200,148400,149300,156300,165900,180300,187200,180700,181900,194300,210300,201500,186900,168500,164600,164100,178900,206500,,,,,,
1004,Elmore County,Idaho,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144700,153500,152200,160700,153100,149100,142200,148300,153800,165800,165500,168800,162200,161300,158600,165e3,172100,174400,163300,167500,172600,187300,179100,180400,183100,180700,178800,173700,183200,184900,192200,196e3
1128,Juneau County,Wisconsin,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129e3,120300,96100,91800,97500,96400,96300,92700,94e3,91300,77300,81400,82400,97900,99400,98700,96500,93200,95e3,90400,88100,97800,104900,112700,105200,111300,114800,118800,117400,101e3,103800,106100,118200,106900,102500,97700,103800,101300,
391,Boone County,Iowa,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116900,99900,101100,99e3,100400,105e3,107900,113900,112200,110600,109700,113500,115300,120800,131200,130800,118700,101700,99400,108900,110900,116400,117500,125800,146200,147700,146900,125400,120900,112900,108800,110800,115400,144500,145e3,142700,119800,122100,123500,127100,132900,130800,131800,122700,128300,139300,140800,143800,139400,137200,139e3,,,
3263,Winchester City,Virginia,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175800,217900,217500,233400,199e3,199700,175900,167500,161100,159700,164e3,155700,143300,137100,152500,172800,178400,171e3,166900,167400,177500,181800,188400,223900,230300,232300,192e3,192200,192800,178800,173400,199300,204500,204300,176200,183100,184800,172700,171700,171300,188400,193700,210500,221700,233100,246200,251600,252700,236200,231800,226200,212700,200800,211100,249900,261500,249600,229200,215200,225200,226300,246200,239400,227500,205100,202800,216800,237600,240100,230400,208e3,214500,213900,233800,212400,203400
2557,Stephens County,Georgia,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58400,58200,64300,71800,75600,77700,69100,63500,59700,64200,62900,66800,68600,74500,70400,62900,73e3,72800,75900,67100,68e3,75200,78600,80900,68600,64900,74300,80900,78300,74600,89400,95200,91500,80100,78100,89100,97200,96700,85800,93100,97900,105e3,98700,94800,97300,96200,102700,94300,96800,104500,115100,124200,124600,129400,122800,128e3,114800,107100,96800,94600,106900,106600,102e3,106500,
2653,Cheboygan County,Michigan,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e3,110800,107700,97200,76700,71800,71100,71200,77700,82600,91800,95200,94100,87900,91200,87e3,85e3,83300,87e3,90900,89900,93100,92600,91100,92800,92800,90600,79100,73800,63800,74100,80500
865,Benton County,Iowa,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155800,124500,146200,150600,153400,126900,122700,114300,117100,120200,124300,119800,126200,137700,142200,164500,150800,152800,130100,137800,131400,129300,147500,146e3,141400,117300,121600,121200,127700,122700,134800,134600,151100,151200,155200,156900,145100,124200,115700,128e3,146300,138100,137200,149300,151100,143900,137600,172600,167500,161400,136500,131800,125100,123600
1081,Hardin County,Tennessee,899,,,,,,,,,,,,,,,,,,66200,62300,56700,61400,65300,64700,64400,64100,70300,65900,66600,63900,69200,68100,68900,63900,70900,83200,79800,83400,70700,72400,66600,8e4,81400,80900,77800,79600,78300,72500,64500,65600,73100,76100,77100,72800,73600,83300,76700,82200,72600,82300,91200,93400,86e3,79900,77700,81400,86700,84200,82500,81200,82600,70200,62500,66300,76900,79900,66500,67400,70300,77800,82100,78700,85e3,80700,83700,81800,84900,86800,92900,89300,84600,78e3,86600,82400,82900,76700,86100,96e3,103300,112700,110500,109700,95700,94800,87300,91700,84600,93600,82400,81200,83600,92300,92300,96200,99300,117100,110400,113400,107800,109300,108700,101900,101200,95100,100900,96700,106800,105700,107700,98900,106800,108600,106700,122200,116300,114300,
688,Posey County,Indiana,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119600,135900,143700,149300,146300,141400,137300,146600,149800,150400,138700,132700,144100,144100,148600,143800,139900,138600,125700,128700,127900,140600,127e3,142900,138300
809,White County,Tennessee,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85600,84300,78400,76800,69500,68400,61200,68500,62e3,69500,65700,71800,73500,76400,8e4,78400,79200,82800,82700,75200,72e3,74500,79800,82300,75800,76100,70600,70200,70600,76700,76900,70200,67100,75300,84900,87600,85e3,93200,90500,91600,81100,80300,79100,86800,91600,90600,83200,80500,82600,86500,93700,94e3,92700,94700,101700,99400,91300,81400,81300,83600,92100,92900,98200,96600,103300,96200,94700,95e3,97600,105400,101100,107900,102500,100300,95800,101600,105e3,106800,106300,112e3,120800,115600,121800,110500,118900,111700,122600,124300,119700,119900,113400,123200,116200,127200,125600,13e4,126200,139200
774,Union County,Oregon,902,123200,132300,130200,125800,111900,124500,128600,140600,134200,137e3,137400,127500,132800,131800,145800,133900,125800,122600,134700,143500,142e3,134300,136400,132300,136e3,142600,141900,147500,142800,151500,144900,142700,124900,124600,127600,133800,122100,115200,119700,131900,129400,125900,125100,13e4,138300,142100,147300,151600,156200,158200,151300,143600,133600,144700,147400,147900,144900,144100,153600,140100,145500,147400,158300,157400,154300,151800,153e3,149500,146600,147500,140100,152600,143900,155e3,150500,155300,155e3,159200,163300,150900,143e3,134300,144500,179700,178200,178900,142400,154200,161200,161100,156e3,149600,161600,163900,165200,154200,157300,167600,161400,155900,147500,153300,161300,164800,166e3,163400,165400,172700,178200,170800,171900,173300,175500,174600,162100,168800,168100,180400,178e3,172800,172800,166700,166200,165800,157400,173400,177500,193400,183e3,183e3,180100,184600,198900,214900,230900,
