"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06"
"Sibley County","MN","Minneapolis-St. Paul-Bloomington","27","143",1923,149900,147175,149950,136000,126700,142400,124200,115000,114700,112500,99900,94950,95000,97000,99900,99000,105250,105250,99900,99900,98950,94750,89900,98950,95000,94750,85500,92000,99900,99900,99950,104200,105500,106000,105500,107350,107350,119900,119900,119900,114950,109950,114900,110900,110900,119900,110900,108500,114900,124900,119900,138625,149750,138625,132500,133625,150000,159000,150000,134375,156950,156950,152450,134950,139900,150000,139900,146900,142400,144900,128700,124900,119900,119900,137700,142450,139900,139900,139450,149900,150000,157800,149900,129900,119900,137250,149900,159900,160000,149900,169900,169900,169900,159900,164900,164900,159900,162450,154950,149900,174450,163900,167450,161900,159900,143450,143900,159900,157400,145000,159900,162450,167900,167900
"Gasconade County","MO",,"29","073",1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,129900,144900,132450,136250,129950,141950,143900,130000,149000,144950,149000
"Nolan County","TX","Sweetwater","48","353",1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90250,92250,1e+05,102500,93450,102500,110450,114500,114500,115000,120000,114750,110000,120000,129000,114950,115883.5,127000,129000,129000,119900,123950,129000,128012.5,114500,99900,105000,119000,119500,119500,119200,114700,120000,122500,114500,128800,119500,128000,121900
"Calhoun County","SC","Columbia","45","017",1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,197000,195000,204000,197000,195000,197000,204950,199500,199250,199900,219900,199900,2e+05,189950,208990,213245
"Bourbon County","KS",,"20","011",1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73200,71400,69950,72900,71950,79900,79900,77450,73200,72500,72500,72500,72500,66000,65000,69800,71150,83000,82500,87500,88700,87000,89200,87000,87250,82000,82000,81000,82000,89900,89000,89000,83500,86900,82000,82750,85000,84900,88500
"Mills County","IA","Omaha-Council Bluffs","19","129",1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129500,129950,125000,125000,124700,125000,125000,129900,123000,139900,159900,155000,157750,152900,151600,145000,142450,145000,145000,145000,145000,159000,174000,165000,168000,160450,159900,159900,159900,165000,174900,159900,179750,180000,169500,164500,165000,166250,178500,172500,177500,174750,166250,164500,167500,171250,169900,175000,170000,175000,165000,163750,170000,165000,155000,143250,151000,162400,185000,179900,175000,175000,189500,185000,184500,179500,180000,179500,179500,189000,179750,180000
"Kingfisher County","OK",,"40","073",1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183500,179900,209500,225000,196500,187450,185000,175450,159999.5,162200,159900,164500
"Craig County","OK",,"40","035",1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127500,124500,116250,115000,122200,125000,125000,125000,128700,126250,139000,125000,119900,119950,120000,125000,119000,125000,125000,132000,137900,154500,144500,134900,125000,127000,125000,115000,118557.5,117450,127450,119950,119950,137700,133450,134950,127000,132250,125000,120000,132000,134900,137450,139900,134900,134950,134500,122500,129000,115000,125950,145000,163900,162000,155000
"Nelson County","VA","Charlottesville","51","125",1931,299000,325000,312000,328000,299000,341949.5,377450,377000,359000,349000,319000,319000,314250,312400,314900,325000,309950,299500,299000,299000,297000,299000,297000,289000,287000,289999,289000,289849.5,284700,289500,299000,299000,299000,299700,295000,289000,295000,287000,291000,295000,291000,295000,299000,296250,295000,289450,289450,262500,252500,259000,249900,259900,259450,279000,291750,279000,260000,249678,250000,269900,263750,279900,279500,279900,285000,285000,285000,279900,269900,272450,264950,255000,249535,249900,249900,249900,259000,259900,279000,279500,281500,284500,299000,289950,285000,289700,279900,279999,299000,289250,279000,269250,279900,298000,287000,275000,267000,252500,274450,271750,275000,266500,259950,259950,260000,275000,280000,274900,274900,274567,267000,274900,284750,285000
"Bayfield County","WI",,"55","007",1932,219000,219000,219000,219000,204500,209000,219000,219450,219000,214000,214000,199900,199900,203450,199900,199900,199900,199000,189900,189950,184900,179000,179000,175000,172000,179000,179000,179900,176375,175000,176850,175000,174900,166500,164900,164900,174900,175900,179900,189000,188750,185000,186900,179000,179000,177000,174500,174000,169000,169000,169450,173500,174950,181000,189000,189000,189000,189000,189000,189000,189000,189900,195000,196500,195000,189900,189000,186250,185000,185000,180000,175000,174500,175000,177500,179900,199000,199000,199000,189950,189900,195000,189900,195000,194950,194450,198750,199450,204950,214950,215000,211450,207900,199000,195000,195000,189900,179900,189950,195000,199900,199900,209500,210000,212300,199900,199000,199250,189500,193700,199900,193500,225000,229000
"Appomattox County","VA","Lynchburg","51","011",1933,161950,159700,159000,159450,159450,159900,159900,159900,159900,159900,164900,159900,167400,161400,159450,164900,174900,174900,169500,169000,168750,169900,169900,165950,164900,169900,164900,169900,166000,166000,169900,169700,169900,169500,165950,169000,166000,168500,169900,169900,164819,169900,179900,179500,179000,174900,176700,179250,179000,179000,173000,179700,175000,174900,172000,169925,169900,167160,159950,164900,160000,164900,164900,169900,169900,167500,169000,169500,167500,169900,169000,169000,169000,162500,172900,167500,169900,174900,173900,172900,167700,164950,165700,162500,159900,168200,176000,175000,179500,165000,165000,167450,175000,169900,171400,174900,175000,172900,169900,189900,179900,179900,177200,179900,174900,169900,169000,163500,164000,171400,179900,179900,179900,189950
"Roane County","WV",,"54","087",1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,139000,139000,130000,139000,137000,124900,119900,119900,114950,116500,110000,99950,112450,112450,109250,122450,119000,129900,134500,129000,129000,124900,129950,125000,109000
"Oglethorpe County","GA","Athens-Clarke County","13","221",1935,148500,143000,139900,139900,139900,139900,135000,139000,139000,139000,138500,135000,129900,124900,124900,128500,139900,142500,144900,143700,139900,130000,129900,129900,129900,139900,139900,130000,124000,134900,124945,129000,132000,133500,132000,134900,130000,130000,130000,129900,130000,129900,129900,133500,139900,142450,139900,142450,139000,139000,142450,132295,139900,145000,139950,142900,149900,144900,146950,149450,150400,142000,143000,143000,144900,149000,145950,141900,142900,142900,141450,144450,139500,143700,142900,143995,142000,146450,144900,149900,149900,148950,148950,158000,152400,166900,162900,160950,164900,164950,168950,174900,164900,159900,184950,177950,189900,164900,177500,185000,195900,201900,207900,195450,189500,205900,205900,205900,207400,209700,224900,212900,212450,2e+05
"Butler County","IA",,"19","023",1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114500,125000,128000,129900,124400,115000,115000,115000,114950,114900,117400,99900,114473.5,113250,121450,113250,110000,114900,110000,109900,106900,107500,103425,117450,129000,127000,123900,117450,119900,114450,115000,114900,115000,110000,115000,115000,105500,99500,110000,118000,112000,98450,97500,99125,109750,107500,112000,117750,118000,129450
"Missaukee County","MI","Cadillac","26","113",1937,115000,110000,114900,1e+05,99900,99900,99900,99000,99250,96500,99000,91200,89900,84900,89900,98500,99500,114500,111450,110000,109900,99900,99700,93950,96000,97000,99900,98450,99900,109700,107000,104900,99900,99900,99900,99500,95000,95000,95000,95000,99900,95000,99700,109900,108500,104950,99900,99900,99900,99200,99900,99900,109450,109000,107250,114900,115000,114900,105000,99900,99900,99900,92300,94450,102400,114900,110000,109450,109900,115400,114900,118400,114900,114900,118450,116900,118450,129900,120950,119900,124900,129900,119900,119000,119450,119900,128900,129900,139900,135000,141450,134900,139000,139700,139311,139900,135000,139900,139900,139000,141450,136105.5,129900,129900,149900,149950,149900,139900,125000,129900,129900,129900,136250,149900
"Moultrie County","IL",,"17","139",1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,109500,119900,131000,129700,126995,125997.5,115000,115000,120000,115000,110000,116750,104900,110000,103950,97000,89999,94450,97500,94900,94900,95000,95000,95000,95000,97000,101000,94900,94950,95500,96450,98250,98250,95200,89700,88500,89900,98250,99500,96000,95750,93000,94000,89900,98500,94000,92000,97500,98250,110000,110000,110000,102400
"Fulton County","PA",,"42","057",1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,179900,187950,187950,194450,186900,175000,170000,162450,152500,149900,149900,165000,185000,199900,199900,209900,199900,199900,199500,199900,177500,189250,175000,170000,159000,174999,174500,167500,173700,184900,174900,174950,174900,174900,170000,171950,169950,165000,150000
"Grand County","CO",,"08","049",1940,365000,359900,359450,350000,349900,350000,375000,375000,359925,359900,349000,348500,339900,325000,339000,327000,334500,319950,318151,319062.5,319900,319000,299000,299900,299000,299000,299000,279800,289900,289250,289900,289000,289900,299000,299000,299000,310000,314900,299000,299450,295000,299000,325000,329950,329900,341823,334950,333000,324900,299000,299000,299000,319000,329900,320000,329000,334900,349000,349000,358900,360000,349000,345000,349000,299900,319000,344900,340000,349900,361250,375000,349500,348500,384908.5,369000,375000,379450,389400,395450,409900,419000,423000,446285,449950,450000,445000,432800,422450,444000,444450,479000,484000,489000,479450,489000,495000,495000,499000,499000,497000,507500,499000,509000,499900,516350,515000,529900,525000,515000,499000,459000,479000,517500,549000
"Chowan County","NC",,"37","041",1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,214900,211500,225000,219000,204450,209000,199000,209000,214950,199000,205000,216500,214500,209000
"Rusk County","WI",,"55","107",1942,117950,115950,115000,125000,129900,122450,122450,119000,129900,135000,134900,130000,124950,114900,129900,133900,130000,130000,129900,129900,129900,125000,126750,125000,124800,124600,125000,129900,128500,127000,122300,120000,119000,115000,116900,110000,112500,110000,110000,115900,119900,129000,125000,124900,124900,119900,118500,119900,119900,119450,119900,119500,129000,129900,132900,129700,119900,129900,139900,129900,125950,129900,129900,131200,139000,149990,139000,139000,139000,139900,140950,145500,145500,142000,145000,145500,149000,146700,139000,145250,142700,139000,132450,129000,129900,132450,127500,129000,129900,134900,129900,139000,139000,120995,125000,129900,129900,149000,139000,130000,139900,139450,139000,129900,139450,147400,137450,134900,129900,122500,127700,137800,149900,149700
"Washington County","IL",,"17","189",1943,,,,,,,,,,,,,,,,,,,109900,104700,107450,105000,104200,101750,114250,110000,117000,117000,119000,118000,119000,119000,107500,99250,98900,107500,107500,103750,103750,98250,95000,95000,99500,89900,89900,89250,89250,99900,87700,99900,110000,112500,110000,112500,122450,129000,125750,127000,127000,124500,124250,119900,116000,119950,125000,129000,127700,126450,126000,124200,126950,125450,119900,119900,129900,133500,135000,131000,134500,135000,134900,132400,138950,137500,132500,127000,128200,120000,124900,129450,120000,127450,125000,120000,120000,123000,120000,120000,110000,110000,107450,110000,112200,116400,116450,120000,124450,122700,127450,118500,119949.5,119999.5,124700,128700
"Mason County","IL",,"17","125",1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,74900,77250,75000,74900,78000,78950,79950,83500,79900,79900,79900,79000,79450,79000,79900,79900,74900,79900,79900,75000,79500
"White County","IL",,"17","193",1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79200,87500,82000,86250,87500,88250,89000,88950,89000,89900,89900,89000,94000,92000,93950,93000,99000,95000,93750,95500,92500,92000,92000,89000,87750,85000,85500,84900,84900,79900,79900,79500,79900,82449.5,79999,89900,88450,79900
"Screven County","GA",,"13","251",1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108900,97900,98950,108900,104400,114000,114500,111250,95900,108900,109450,95900,104950
"Crockett County","TN","Jackson","47","033",1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108900,106450,119900,115000,119900,112500,114950,112425,114950,109000,120000,117500,111200,120500,123500
"Faribault County","MN",,"27","043",1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89950,96950,89000,80750,85400,85000,89500,89092,76700,83500,85000,83700,84599,73700,79900,83450,81950,79900,79900,79900,79400,84500,89000,89000,94750,99900,101400,104450
"Braxton County","WV",,"54","007",1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000,115000,122400,124900,125000,120000,122450,120000,116000,111000,110000,110000,113500,115000,127500,129900,126250,115000,111250,109500,110000,110000,110000,107000,97450,102450,95000,107450,109499.5,115000
"Long County","GA","Hinesville","13","183",1950,158750,159200,155900,155900,159900,160995,159900,159990,159900,159000,155900,159900,159900,159900,159990,159200,158500,155900,155900,159900,155900,158500,159900,159200,159900,159900,155900,155250,159500,156200,149000,144900,154132.5,148975,149450,149900,147950,146900,154900,146900,150000,159900,163500,159000,155000,168900,170000,170000,169950,173700,174500,173700,172402.5,159900,152900,149900,154900,159900,159400,163400,160000,164900,164400,164900,165750,160000,170900,169900,171900,178900,172950,169900,167900,165000,165000,167900,169900,168250,173000,168000,165000,165000,164760,159450,159900,169000,169000,174607,169900,169900,174900,169900,179900,179900,174450,174000,179750,179500,179950,175000,170000,179900,179250,174950,173750,175700,175900,176700,174900,178150,180000,189985,189942.5,189375
"Newton County","TX","Beaumont-Port Arthur","48","351",1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,152900,179750,189900,184700,173634,175474,169500,165000,144900,137000,142450,157900,149900,149900,144900,164450,142000,139018,137009
"Union County","SD","Sioux City","46","127",1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328600,334900,339900,334450,311500,327000,334900,328000,348950,343450,314000,313000,299950,299975,285000,268925,257950,249475,279900,274950,279900,274950,279450,270000,276250,272500,3e+05,294000,294000,298500,270000,292400,289900,299900,299900,269500,310000,325000,335500,325000
"Fleming County","KY",,"21","069",1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148750,143700,139000,129450,132450,139000,129000,129450,135000,119900,138400,141950,144450,144000
"Trigg County","KY","Clarksville","21","221",1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179450,169500,168000,154475,159000,159500,159000,155500,156000,154450,159250,173700,180000,178000,169500,176500,159900,154900,156250,158250,164900,164900,174900,179900,198250,199000,219900,219000,199900,210000,199999.5,199999,199949.5,199900,199999,197950,190000,187450,179900,183750,192400,199000,189500,179000,180500,194900,192000,194900,198500,198500,211000,197000,207500,188750,174900,174500,174500,181900,184900,186950,179450,179000
"McIntosh County","GA","Brunswick","13","191",1955,274450,269900,269900,275450,275000,265000,269900,272500,275900,269900,259900,259900,239000,256000,259200,254950,262450,255000,249000,249500,249900,245000,232000,224000,2e+05,220000,210000,222000,220000,209000,198000,198000,198000,214990,217000,220000,217000,224000,240000,243500,229950,232000,239000,227500,199700,199000,199900,219900,209000,199900,210000,225000,230000,220000,220000,230000,234500,235000,240000,239000,235000,235000,245000,245000,245000,244747,239900,249450,255000,242450,245000,233900,236950,245000,245000,249900,259000,247450,252000,239950,265000,265000,249995,249950,266000,269000,266000,275000,277000,286950,274900,249950,249950,250000,250000,252450,254900,267200,274900,269250,272400,274900,261300,249900,249900,239500,219900,217450,239000,237000,240000,239450,239950,249900
"Allamakee County","IA",,"19","005",1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137450,134000,128825,129200,128500,129900,136900,128125,128125,130000,129950,139500,139900,139900,149950,136250,125000,131200,132500,139900,140000,137700,137700,139500,132500,133500,134500,142500,139500,150000,145000,148700,154500,139700,144500,154500,154500,149900,147500,147500,147500,152250,149750,175000,167500,163000,167500,154700,150000,146325,139450,139000,134500,134000,139900,144900,159000,168500,189900,184700,172200,149750,136450,149637.5,135000,135900,135000,140500,137450,149900,135000,127900,129400,127950,128750,129900,128700,127900,125000,128500,138500,149500,147250
"Manassas Park City","VA","Washington-Arlington-Alexandria","51","685",1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,239900,239900,239900,239900,249700,232450,239900,239000,255000,229999.5,229900,239900,229990,229900,224990,232450,250000,259000,256250,260000,274900,267450,279900,272450,259900,259900,259945,262439,275950,275000,287450,285000,287000,289990,279900,315495,3e+05,285000,280000,289000,307500,297500,305000,299000,295000,279990,279945,264900,260450,259900,261000,272450,279999.5,285000,285000,279999.5,282450,279900,265999,269450,269900,289900,277495,278900,292000,299000,290000,299900,315000,315000,299900,284500,277200,289900,297450,301000,318950,320000,344500
